_id,play_type,yards_gained,interception,fumble_lost,rush_attempt,pass_attempt,pass_touchdown,rush_touchdown,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name
ObjectId("5c0c8fce4881fd17b071d064"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0033891,Z.Jones,NA,NA
ObjectId("5c0c8fce4881fd17b071d065"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d066"),pass,13,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d067"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d068"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0032117,N.O'Leary,NA,NA
ObjectId("5c0c8fce4881fd17b071d069"),pass,21,0,0,0,1,0,0,00-0028118,T.Taylor,00-0027029,L.McCoy,NA,NA
ObjectId("5c0c8fce4881fd17b071d06a"),run,16,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d06b"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d06c"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d06d"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d06e"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d06f"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d070"),run,-6,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d071"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d072"),no_play,0,1,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d073"),pass,3,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d074"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0026184,M.Forte
ObjectId("5c0c8fce4881fd17b071d075"),pass,2,0,0,0,1,0,0,00-0021206,J.McCown,00-0033916,A.Stewart,NA,NA
ObjectId("5c0c8fce4881fd17b071d076"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d077"),pass,21,0,0,0,1,0,0,00-0028118,T.Taylor,00-0033891,Z.Jones,NA,NA
ObjectId("5c0c8fce4881fd17b071d078"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d079"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d07a"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d07b"),pass,5,0,0,0,1,0,0,00-0028118,T.Taylor,00-0027029,L.McCoy,NA,NA
ObjectId("5c0c8fce4881fd17b071d07c"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d07d"),pass,4,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d07e"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d07f"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0026184,M.Forte
ObjectId("5c0c8fce4881fd17b071d080"),pass,4,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d081"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d082"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d083"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d084"),pass,14,0,0,0,1,0,0,00-0028118,T.Taylor,00-0031299,J.Matthews,NA,NA
ObjectId("5c0c8fce4881fd17b071d085"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d086"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d087"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d088"),run,23,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d089"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d08a"),pass,12,0,0,0,1,0,0,00-0028118,T.Taylor,00-0026069,M.Tolbert,NA,NA
ObjectId("5c0c8fce4881fd17b071d08b"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d08c"),run,14,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d08d"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d08e"),pass,5,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028581,P.DiMarco,NA,NA
ObjectId("5c0c8fce4881fd17b071d08f"),pass,1,0,0,0,1,1,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d090"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d091"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d092"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0026184,M.Forte,NA,NA
ObjectId("5c0c8fce4881fd17b071d093"),pass,25,0,0,0,1,0,0,00-0021206,J.McCown,00-0031690,E.Tomlinson,NA,NA
ObjectId("5c0c8fce4881fd17b071d094"),pass,9,0,0,0,1,0,0,00-0021206,J.McCown,00-0026184,M.Forte,NA,NA
ObjectId("5c0c8fce4881fd17b071d095"),pass,-11,0,0,0,1,0,0,00-0021206,J.McCown,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d096"),pass,18,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d097"),pass,-1,0,0,0,1,0,0,00-0021206,J.McCown,00-0026184,M.Forte,NA,NA
ObjectId("5c0c8fce4881fd17b071d098"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0031690,E.Tomlinson,NA,NA
ObjectId("5c0c8fce4881fd17b071d099"),pass,5,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d09a"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d09b"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d09c"),pass,35,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d09d"),run,20,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d09e"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d09f"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0a0"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0a1"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d0a2"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0a3"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0026184,M.Forte,NA,NA
ObjectId("5c0c8fce4881fd17b071d0a4"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0a5"),pass,11,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d0a6"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0a7"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0a8"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0a9"),pass,5,0,0,0,1,0,0,00-0021206,J.McCown,00-0032004,W.Tye,NA,NA
ObjectId("5c0c8fce4881fd17b071d0aa"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ab"),field_goal,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ac"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ad"),pass,-5,0,0,0,1,0,0,00-0028118,T.Taylor,00-0027029,L.McCoy,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ae"),pass,10,0,0,0,1,0,0,00-0028118,T.Taylor,00-0027029,L.McCoy,NA,NA
ObjectId("5c0c8fce4881fd17b071d0af"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b0"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b1"),pass,-6,0,0,0,1,0,0,00-0028118,T.Taylor,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b2"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b3"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b4"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b5"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0021206,J.McCown
ObjectId("5c0c8fce4881fd17b071d0b6"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b7"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0b8"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0b9"),pass,8,0,0,0,1,0,0,00-0021206,J.McCown,00-0028064,B.Powell,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ba"),pass,5,0,0,0,1,0,0,00-0021206,J.McCown,00-0028064,B.Powell,NA,NA
ObjectId("5c0c8fce4881fd17b071d0bb"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0026184,M.Forte
ObjectId("5c0c8fce4881fd17b071d0bc"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0028064,B.Powell,NA,NA
ObjectId("5c0c8fce4881fd17b071d0bd"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0033916,A.Stewart,NA,NA
ObjectId("5c0c8fce4881fd17b071d0be"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0bf"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0c0"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0031299,J.Matthews,NA,NA
ObjectId("5c0c8fce4881fd17b071d0c1"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d0c2"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0c3"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0026184,M.Forte
ObjectId("5c0c8fce4881fd17b071d0c4"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0c5"),pass,4,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0c6"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0c7"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0c8"),pass,47,0,0,0,1,0,0,00-0028118,T.Taylor,00-0031299,J.Matthews,NA,NA
ObjectId("5c0c8fce4881fd17b071d0c9"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0ca"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0033891,Z.Jones,NA,NA
ObjectId("5c0c8fce4881fd17b071d0cb"),run,14,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d0cc"),pass,1,0,0,0,1,1,0,00-0028118,T.Taylor,00-0028263,A.Holmes,NA,NA
ObjectId("5c0c8fce4881fd17b071d0cd"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ce"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0cf"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0026184,M.Forte
ObjectId("5c0c8fce4881fd17b071d0d0"),pass,11,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d1"),pass,12,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d2"),pass,8,0,0,0,1,0,0,00-0021206,J.McCown,00-0032004,W.Tye,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d3"),pass,5,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d4"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0d5"),pass,21,0,0,0,1,0,0,00-0021206,J.McCown,00-0032004,W.Tye,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d6"),pass,8,0,0,0,1,0,0,00-0021206,J.McCown,00-0033916,A.Stewart,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d7"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d8"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0028064,B.Powell,NA,NA
ObjectId("5c0c8fce4881fd17b071d0d9"),run,1,0,0,1,0,0,1,NA,NA,NA,NA,00-0021206,J.McCown
ObjectId("5c0c8fce4881fd17b071d0da"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0db"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0dc"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0027029,L.McCoy,NA,NA
ObjectId("5c0c8fce4881fd17b071d0dd"),run,8,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0de"),pass,18,0,0,0,1,0,0,00-0028118,T.Taylor,00-0027029,L.McCoy,NA,NA
ObjectId("5c0c8fce4881fd17b071d0df"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d0e0"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0e1"),run,27,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0e2"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d0e3"),pass,22,0,0,0,1,0,0,00-0028118,T.Taylor,00-0032117,N.O'Leary,NA,NA
ObjectId("5c0c8fce4881fd17b071d0e4"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0e5"),run,1,0,0,1,0,0,1,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d0e6"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0e7"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0e8"),pass,2,0,0,0,1,0,0,00-0021206,J.McCown,00-0028064,B.Powell,NA,NA
ObjectId("5c0c8fce4881fd17b071d0e9"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0ea"),run,11,0,0,1,0,0,0,NA,NA,NA,NA,00-0028064,B.Powell
ObjectId("5c0c8fce4881fd17b071d0eb"),pass,4,0,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ec"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0026184,M.Forte
ObjectId("5c0c8fce4881fd17b071d0ed"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0033916,A.Stewart,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ee"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ef"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0f0"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0f1"),pass,4,0,0,0,1,0,0,00-0028118,T.Taylor,00-0028112,C.Clay,NA,NA
ObjectId("5c0c8fce4881fd17b071d0f2"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0f3"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0f4"),pass,2,0,0,0,1,0,0,00-0021206,J.McCown,00-0028064,B.Powell,NA,NA
ObjectId("5c0c8fce4881fd17b071d0f5"),pass,0,1,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0f6"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0f7"),run,-3,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d0f8"),pass,0,0,0,0,1,0,0,00-0028118,T.Taylor,00-0033891,Z.Jones,NA,NA
ObjectId("5c0c8fce4881fd17b071d0f9"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0fa"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0032688,R.Anderson,NA,NA
ObjectId("5c0c8fce4881fd17b071d0fb"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0fc"),pass,0,0,0,0,1,0,0,00-0021206,J.McCown,00-0033916,A.Stewart,NA,NA
ObjectId("5c0c8fce4881fd17b071d0fd"),pass,12,0,0,0,1,0,0,00-0021206,J.McCown,00-0026184,M.Forte,NA,NA
ObjectId("5c0c8fce4881fd17b071d0fe"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d0ff"),run,2,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d100"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d101"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0026069,M.Tolbert
ObjectId("5c0c8fce4881fd17b071d102"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d103"),run,9,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d104"),run,3,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d105"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d106"),run,0,0,0,1,0,0,0,NA,NA,NA,NA,00-0027029,L.McCoy
ObjectId("5c0c8fce4881fd17b071d107"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d108"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d109"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d10a"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d10b"),pass,0,1,0,0,1,0,0,00-0021206,J.McCown,00-0029159,J.Kearse,NA,NA
ObjectId("5c0c8fce4881fd17b071d10c"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d10d"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d10e"),qb_kneel,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0028118,T.Taylor
ObjectId("5c0c8fce4881fd17b071d10f"),NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d110"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d111"),pass,0,0,0,0,1,0,0,00-0029604,K.Cousins,00-0028825,T.Pryor,NA,NA
ObjectId("5c0c8fce4881fd17b071d112"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0030404,C.Thompson
ObjectId("5c0c8fce4881fd17b071d113"),pass,12,0,0,0,1,0,0,00-0029604,K.Cousins,00-0028825,T.Pryor,NA,NA
ObjectId("5c0c8fce4881fd17b071d114"),run,-1,0,0,1,0,0,0,NA,NA,NA,NA,00-0032371,R.Kelley
ObjectId("5c0c8fce4881fd17b071d115"),pass,0,0,0,0,1,0,0,00-0029604,K.Cousins,00-0031068,R.Grant,NA,NA
ObjectId("5c0c8fce4881fd17b071d116"),pass,0,0,0,0,1,0,0,00-0029604,K.Cousins,00-0028825,T.Pryor,NA,NA
ObjectId("5c0c8fce4881fd17b071d117"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d118"),pass,0,0,0,0,1,0,0,00-0032950,C.Wentz,00-0027996,T.Smith,NA,NA
ObjectId("5c0c8fce4881fd17b071d119"),pass,-2,0,0,0,1,0,0,00-0032950,C.Wentz,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d11a"),pass,58,0,0,0,1,1,0,00-0032950,C.Wentz,00-0031549,N.Agholor,NA,NA
ObjectId("5c0c8fce4881fd17b071d11b"),extra_point,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d11c"),kickoff,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d11d"),pass,0,0,0,0,1,0,0,00-0029604,K.Cousins,00-0031941,J.Crowder,NA,NA
ObjectId("5c0c8fce4881fd17b071d11e"),pass,34,0,0,0,1,0,0,00-0029604,K.Cousins,00-0031068,R.Grant,NA,NA
ObjectId("5c0c8fce4881fd17b071d11f"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0032371,R.Kelley
ObjectId("5c0c8fce4881fd17b071d120"),pass,0,0,0,0,1,0,0,00-0029604,K.Cousins,00-0024221,V.Davis,NA,NA
ObjectId("5c0c8fce4881fd17b071d121"),pass,-15,0,1,0,1,0,0,00-0029604,K.Cousins,NA,NA,NA,NA
ObjectId("5c0c8fce4881fd17b071d122"),pass,1,0,0,0,1,0,0,00-0032950,C.Wentz,00-0023564,D.Sproles,NA,NA
ObjectId("5c0c8fcf4881fd17b071d123"),run,6,0,0,1,0,0,0,NA,NA,NA,NA,00-0027325,L.Blount
ObjectId("5c0c8fcf4881fd17b071d124"),pass,6,0,0,0,1,0,0,00-0032950,C.Wentz,00-0023564,D.Sproles,NA,NA
ObjectId("5c0c8fcf4881fd17b071d125"),pass,10,0,0,0,1,0,0,00-0032950,C.Wentz,00-0031549,N.Agholor,NA,NA
ObjectId("5c0c8fcf4881fd17b071d126"),run,1,0,0,1,0,0,0,NA,NA,NA,NA,00-0032782,W.Smallwood
ObjectId("5c0c8fcf4881fd17b071d127"),run,0,0,1,1,0,0,0,NA,NA,NA,NA,00-0032950,C.Wentz
ObjectId("5c0c8fcf4881fd17b071d128"),no_play,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fcf4881fd17b071d129"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0032371,R.Kelley
ObjectId("5c0c8fcf4881fd17b071d12a"),run,10,0,0,1,0,0,0,NA,NA,NA,NA,00-0029604,K.Cousins
ObjectId("5c0c8fcf4881fd17b071d12b"),pass,0,0,0,0,1,0,0,00-0029604,K.Cousins,00-0031941,J.Crowder,NA,NA
ObjectId("5c0c8fcf4881fd17b071d12c"),punt,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
ObjectId("5c0c8fcf4881fd17b071d12d"),run,4,0,0,1,0,0,0,NA,NA,NA,NA,00-0027325,L.Blount
ObjectId("5c0c8fcf4881fd17b071d12e"),run,5,0,0,1,0,0,0,NA,NA,NA,NA,00-0027325,L.Blount
ObjectId("5c0c8fcf4881fd17b071d12f"),run,-2,0,0,1,0,0,0,NA,NA,NA,NA,00-0027325,L.Blount
